Date,Time,location,Latitude,long,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary
10/8/2000,15:20,Port Radium,66.0852,-118.036,Summit Air Charters,,Kuglluktuk - Yellowknife,Shorts SC.7 Skyvan 3-100,C-FSDZ,SH-1953,3,3,0,"The chartered cargo plane hit tree tops and discintegrated while attempting to land. Although the pilot and the aircraft were certified for instrument flight, the pilot apparently continued to fly in accordance with visual flight rules after encountering marginal weather conditions and reduced visibility. For undetermined reasons, the pilot descended below the elevation of the terrain surrounding the airstrip, resulting in a controlled-flight-into-terrain accident."
10/10/2000,14:52,Wichita,37.6889,-97.3361,Bombardier Aerospace,,Test flight,Canadair CL-600-2B16 Challenger 604,C-FTBZ,5991,3,2,0,"The cause of this accident was the pilot's excessive takeoff rotation, during an aft center of gravity takeoff, a rearward migration of fuel during acceleration and takeoff and consequent shift in the airplane's aft c.g. to aft of the aft c.g. limit, which caused the airplane to stall at an altitude too low for recovery. Contributing to the accident were Bombardier's inadequate flight planning procedures for the Challenger flight test program and the lack of direct, on-site operational oversight by Transport Canada and the Federal Aviation Administration."
10/16/2000,17:33,Hillsboro,38.2321,-90.5672,Private,,St. Louis - New Madrid,Cessna 335,N8354N,335-0064,3,3,0,"The twin engine Cessna crashed into a densely wooded area, 30 miles south of St. Louis, 25 minutes after taking off from Parks Airport. The plane was flying in rain and fog when the pilot reported he was at 6,500 feet and having problems with the artificial horizon. Radar contact was soon lost with the aircraft.  Witnesses reported hearing a plane in a dive followed by an explosion.  Wreckage was scattered over a wide area.  Mel Carnahan, 66, Governor of Missouri was killed in the accident along with a campaign aide and his son, Roger, who was piloting the plane."
11/9/2000,1:23,Fort Wayne,41.0775,-85.1375,Superior Aviation,,"Fort Wayne, IN - Milwaukee, WI",Swearingen SA.226TC Metro II,N731AC,TC-255,1,1,0,"During takeoff, the cargo plane struck trees, crashed and caught fire. The indicated failure of the right hand AC bus during takeoff with low ceiling. The factors were the low ceiling, night, and the execssive workload the pilot experienced on takeoff with an electrical failure without a second in command."
11/20/2000,12:22,Miami,25.7751,-80.1947,American Airlines,,"Miami, FL - Port au Prince",Airbus A300-600R,N14056,463,114,1,0,"After climbing through 16,000 ft. the crew descovered cabin pressure could not be maintained and returned to the airport.  After landing the ram air switch failed to depressurize the aircraft. Moments later the left foreward door exploded open ejecting a flight attendant onto the tarmac."
11/25/2000,6:04,Córdoba,37.8847,-4.7791,Mayoral Executive Jet,,Malaga - Cordoba,Aerospatiale SN-601 Corvette,EC-DQG,27,2,1,0,"During the approach, the plane, on a positioning flight, hit electrilines, then the ground and finally an unoccupied building."
1/25/2001,18:15,Ciudad Bolívar,8.1268,-63.5533,Rutaca Airlines,224,Canaina - Ciudad Bolivar - Por La Mar,Douglas DC-3C (C47A-DL),YV-224C,19055,24,24,0,The plane caught fire shortly after taking off from Ciudad Bolivar where it had made a refueling stop. The pilot was unable to tell the tower what was wrong before rolling inverted and crashing into a neighborhood south of the city.
1/27/2001,17:37,Byers,39.7109,-104.2234,North Bay Charter,,"Broomfield, CO - Stillwater, OK",Beech King Air 200 Catpass,N81PF,BB-158,10,10,0,
1/31/2001,16:50,Yopal,5.35,-72.41,Lineas Aereas Suramericanas,,El Yopal - Mitu,Sud Aviation SE-210 Caravelle 10R,HK-3932X,201,6,3,0,"While attempting to land at MitÃº, the cargo plane's landing gear struck the ground short of the threshold. A go- around was executed but the No. 1 engine was shut down because of low oil pressure. The plane flew over the control tower twice to determine the state of the landing gear. It appeared that part of the left main landing gear was missing. The crew then positioned the plane for an approach and landing. As the plane turned into long final, it struck the ground, crashed in a meadow and caught fire."
2/8/2001,19:20,Beaver Island,45.6667,-85.5333,Northern Illinois Flight Center,,Chicago - Beaver Island,Swearingen SA.227AT Merlin IVC,N318DH,AT-469,6,2,0,"Impacted trees and crashed while attempting to land. The flightcrew not maintaining altitude/clearance during the circling instrument approach. Factors were the pilot in command initiating the flight without proper weather reporting facilities at the destination, the flightcrew not flying to an alternate destination, the flightcrew not following company and FAA procedures/directives, the lack of certification of the second pilot, the operator not following company and FAA procedures/directives, and the dark night and the low ceiling."
2/8/2001,15:40,Nuremberg,49.4505,11.0805,E.A.S. Aeroservizi,,"Nurnberg - Rome, Italy",Learjet 35A,I-MOCO,35-445,3,3,0,"The plane experienced asymetrical thrust during takeoff. Rose 200-300 ft., stalled and crashed into trees. An in-flight failure of the left power plant appromately 3 minutes after take-off and inadequate conduct of the crew  so that in short final the airplane stalled and crashed from low height. The failure of the left engine was caused by intergranular fractures of retention posts on the high pressure turbine disk. As a result of incorrect service life recordings the maximum number of cycles had considerably been exceeded."
2/10/2001,,Nieuw Jacobkondre,4.9333,-55.5333,Gum Air Charter,,Paramaribo - Jakobkondre,GAF Nomad N24A,PZ-TBP,N24A-73,10,10,0,"After losing radio contact with the airport, the aircraft was observed flying low before crashed into a mountainside 2 nm from Jakobkondre."
3/3/2001,9:55,Unadilla,32.2617,-83.7366,Military - Florida Army National Guard,,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",Short 360,93-1336,3684/3420,21,21,0,"The plane was on a flight from Florida to Oceana Naval Air Station in Virginia when witnesses observed the plane gliding down and losing altitude until it impacted the ground, exploding into flames. Heavy rain and wind were present in the area at the time of the accident. Weight imbalances in the aircraft were the primary cause of the accident as the cargo shifted when the pilot  got up and walked through the plane toward the rear of the plane, unbalancing the aircraft just as it hit severe turbulence. This led to the loss of control and break-up of the aircraft."
3/15/2001,,Medina,24.4667,39.6,Vnukovo Airlines,,"Istanbul, Turky - Moscow, Russia",Tupolev 154M,RA-85619,86A-738,174,3,0,"The plane was hijacked and flown to Medina, Saudi Arabia. The plane was stormed and three people killed."
3/24/2001,16:30,"Gustavia, Saint Barthélemy",17.8979,-62.8506,Air Caraibes,1501,St. Maarten - St. BarthÃ©lÃ©my,de Havilland Canada DHC-6 Twin Otter,F-OGES,254,19,19,1,The aircraft took off from Prinses Juliana Airport at St. Maarten for a 15 minute flight to St. Jean Airport at St. BarthÃ©lÃ©my. While attempting to land at St. BarthÃ©lÃ©my the plane veered sharply to the left and plunged straight down crashing into a house and bursting into flames. Weather was good at the time of the accident.
3/26/2001,18:25,Jandura,6.1833,80.8667,Merpati Nusantara Airlines,,Training,Fokker F-27 Friendship 500F,PK-MFL,10609,3,3,0,"While approaching Juanda for the 8th touch-and-go landing the aircraft banked to the left, crashed and caught fire."
4/2/2001,16:30,Ashwaubenon,44.4833,-88.0833,Jet Wings,,"Green Bay - Ft. Myers, Fl",Cessna 501 Citation I/SP,N405PC,501-0150,1,1,0,"The positioning flight crashed into a building shortly after taking off. The pilot not maintaining aircraft control while maneuvering after takeoff and the pilot's inadequate preflight planning and preparation. Factors relating to the accident were the pilot's diverted attention while maneuvering after takeoff, the pilot's attempted VFR flight into instrument meteorological conditions, the pilot's visual lookout not being possible, the low ceiling, snow, and fog, the airplane's low altitude, and the building."
5/16/2001,13:15,Malatya,38.3457,38.2897,Military - Turkish Air Force,,Diyarbakir - Ankara,CASA CN-235M-10,,C-006,34,34,0,"The aircraft went into a steep dive from 17,000 feet and crashed into a field. Hydraulifailure caused by ice."
5/17/2001,12:21,Mendoza,-32.8779,-68.8646,Fuerza AÃ©rea Argentina,,Mendoza - Parana,Fokker F-27 Friendship 400M,TC-76,10412,5,5,0,Shortly after taking off the plane veered to the right and crashed into a field. Engine failure.
6/15/2001,14:30,Jayapura,-2.533,140.717,Manunggal Air,,Jayapura - Wamena,Transall C-160NG,PK-VTP,233,19,1,0,"The aircraft returned to Sentani Airport after experiencing engine trouble, skidded off the runway and struck a fence."
7/30/2001,16:00,Haines,59.2339,-135.4469,Air Taxi,,"Shagway, AK - Return",Piper PA-32-300,N39586,32-7840168,6,6,0,"The sightseeing plane impacted the side of a mountain in poor visibility. The pilot's continued flight into known adverse weather conditions, and his poor in-flight decision making. Factors associated with the accident were clouds and mountainous terrain. A finding is the pilot's use of FAA prohibited drugs."
8/24/2001,5:42,Ithaca,42.4688,-76.4857,Ameristar Jet Charter,,"Ithaca, NY - Jackson, MI",Learjet 25,N153TW,25-053,2,2,0,"Shortly after taking off the cargo plane crashed into a wooded area about one-half mile from the runway. The pilot's failure to maintain a proper climb rate while taking off at night, which was a result of spatial disorientation. Factors in the accident were the low visibility and cloud conditions, and the dark night."
8/25/2001,18:45,Marsh Harbour,26.4,-77.1667,Blackhawk Int. Airways  - Private charter,-,Abaco - Miami,Cessna 402B,N8097W,402B1014,9,9,0,"The aircraft crashed in flames approximately 200 ft. past the end of the runway while attempting to take off. The plane was overloaded by several hundred pounds and the weight improperly distributed, causing the pilot to lose control of the aircraft. R&B singer and actress Aaliyah Haughton, 22, was among those killed. Traces of cocaine and alcohol were found during the autopsy of the pilot. The plane was overloaded."
9/11/2001,10:03,Shanksville,40.0166,-78.9055,United Air Lines,93,Newark - San Francisco,Boeing B-757-222,N591UA,28142/718,44,44,0,The aircraft was hijacked after taking off from Newark International Airport. The hijackers took control of the aircraft and turned the plane towards Washington D.C.  A struggle ensued between the passengers and hijackers after which the plane crashed at a high rate of speed into a field in the Pennsylvania countryside. It was one of four planes that were hijacked the same day.
9/11/2001,8:47,New York,40.713,-74.0072,American Airlines,11,Boston - Los Angeles,Boeing 767-223ER,N334AA,22332/169,92,92,2750,"The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the north tower of the World Trade Center between the 94th and 99th floors at approximately 450 mph.  After 102 minutes, the building collapsed. It was one of four planes that were hijacked the same day."
9/11/2001,9:03,New York,40.713,-74.0072,United Air Lines,175,Boston - Los Angeles,Boeing B-767-222,N612UA,21873/41,65,65,2750,"The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the south tower of the World Trade Center between the 78th and 84th floors at approximately 550 mph. After 56 minutes, the building collapsed. It was one of four planes that were hijacked the same day."
9/15/2001,,Belo Horizonte,-19.9182,-43.9371,TAM (Brazil),9755,Recife  - Sao Paulo,Fokker 100,PT-MRN,11443,82,1,0,"While the aircraft was over Belo Horizonte, the cabin depressurized, causing the death of one passenger. The aircraft made an emergency landing at Cofins. Three of the other 77 passengers aboard suffered minor injuries. Pressurization was lost at an altitude of  33,000 feet when the right engine disintegrated, causing pieces of the engine to break two cabin windows."
